Ep. No.,Name,MPredict,MReal,Reward,ErrPredict,Agent,Agent_Actions,,,,,,,,AutoFilled,Proportion Correct,,Cumulative Reward
17,#1,0,0,0,0,,,,,,,,,,,,,
17,#1,0,0,0,0,,,,,,,,,,,,,
17,#1,0,1,0,1,,,,,,,,,,,,,
17,#0,0,0,0,0,,,,,,,,,,,,,
18,#0,0,0,0,0,,,,,,,,,,,,,
18,#0,0,0,0,0,,,,,,,,,,,,,
18,#0,0,0,0,0,,,,,,,,,,,,,
18,#1,0,1,0,1,,,,,,,,,,,,,
18,#1,0,1,0,1,,,,,,,,,,,,,
18,#1,0,0,0,0,,,,,,,,,,,,,
18,#0,0,1,0,1,,,,,,,,,,,,,
18,#0,0,1,0,1,,,,,,,,,,,,,
18,#0,0,0,0,0,,,,,,,,,,,,,
18,#1,0,0,0,0,,,,,,,,,,,,,
18,#1,0,0,0,0,,,,,,,,,,,,,
18,#1,0,0,0,0,,,,,,,,,,,,,
18,#0,0,1,0,1,,,,,,,,,,,,,
18,#0,0,1,0,1,,,,,,,,,,,,,
18,#0,0,0,0,0,,,,,,,,,,,,,
18,#1,0,0,0,0,,,,,,,,,,,,,
18,#1,0,1,0,1,,,,,,,,,,,,,
18,#1,0,0,0,0,,,,,,,,,,,,,
18,#0,0,0,0,0,,,,,,,,,,,,,
18,#0,0,0,0,0,,,,,,,,,,,,,
18,#0,0,0,0,0,,,,,,,,,,,,,
18,#1,0,0,0,0,,,,,,,,,,,,,
18,#1,0,0,0,0,,,,,,,,,,,,,
18,#1,0,0,0,0,,,,,,,,,,,,,
18,#0,0,1,0,1,,,,,,,,,,,,,
19,#0,0,0,0,0,,,,,,,,,,,,,
19,#0,0,0,0,0,,,,,,,,,,,,,
19,#0,0,0,0,0,,,,,,,,,,,,,
19,#1,0,0,0,0,,,,,,,,,,,,,
19,#1,0,0,0,0,,,,,,,,,,,,,
19,#1,0,0,0,0,,,,,,,,,,,,,
19,#0,0,0,0,0,,,,,,,,,,,,,
19,#0,0,1,0,1,,,,,,,,,,,,,
19,#0,0,0,0,0,,,,,,,,,,,,,
19,#1,0,0,0,0,,,,,,,,,,,,,
19,#1,0,0,0,0,,,,,,,,,,,,,
19,#1,0,0,0,0,,,,,,,,,,,,,
19,#0,0,0,0,0,,,,,,,,,,,,,
